order_id,customer_id,order_status,order_purchase_timestamp,order_delivered_timestamp,order_estimated_delivery_date
ord_04223,cust_0323,delivered,2024-11-08,2024-11-27,2024-12-02
ord_04224,cust_0178,processing,2024-11-27,2024-12-02,2024-12-13
ord_04225,cust_0235,delivered,2024-11-16,2024-12-06,2024-12-09
ord_04226,cust_0047,canceled,2024-12-21,2025-01-13,2025-01-11
ord_04227,cust_0206,processing,2024-04-01,2024-04-11,2024-04-25
ord_04228,cust_0277,shipped,2024-07-18,2024-08-05,2024-07-31
ord_04229,cust_0141,processing,2024-01-14,2024-02-05,2024-02-04
ord_04230,cust_0369,processing,2024-02-09,2024-03-02,2024-02-18
ord_04231,cust_0253,processing,2024-09-10,2024-10-02,2024-10-04
ord_04232,cust_0469,processing,2024-10-04,2024-10-11,2024-10-29
ord_04233,cust_0429,shipped,2024-09-15,2024-10-03,2024-09-26
ord_04234,cust_0101,processing,2024-06-12,2024-07-01,2024-07-07
ord_04235,cust_0163,delivered,2024-01-20,2024-02-17,2024-02-13
ord_04236,cust_0350,shipped,2024-07-23,2024-08-15,2024-08-04
ord_04237,cust_0453,delivered,2024-07-07,2024-07-11,2024-07-22
ord_04238,cust_0387,processing,2024-12-05,2025-01-04,2024-12-23
ord_04239,cust_0352,processing,2024-07-14,2024-08-09,2024-07-31
ord_04240,cust_0345,delivered,2024-10-18,2024-10-22,2024-10-25
ord_04241,cust_0091,canceled,2024-03-26,2024-04-06,2024-04-19
ord_04242,cust_0094,processing,2024-07-10,2024-07-21,2024-07-25
ord_04243,cust_0101,shipped,2024-08-23,2024-09-13,2024-09-11
ord_04244,cust_0096,shipped,2024-06-29,2024-07-28,2024-07-15
ord_04245,cust_0379,canceled,2024-11-20,2024-11-27,2024-12-14
ord_04246,cust_0444,shipped,2024-07-19,2024-08-17,2024-08-02
ord_04247,cust_0175,processing,2024-10-06,2024-10-27,2024-10-16
ord_04248,cust_0351,canceled,2024-03-25,2024-04-05,2024-04-03
ord_04249,cust_0370,processing,2024-04-05,2024-04-25,2024-04-22
ord_04250,cust_0086,shipped,2024-04-01,2024-04-14,2024-04-20
ord_04251,cust_0445,shipped,2024-07-25,2024-08-15,2024-08-08
ord_04252,cust_0053,shipped,2024-06-24,2024-07-13,2024-07-12
ord_04253,cust_0364,processing,2024-09-15,2024-09-21,2024-10-09
ord_04254,cust_0488,processing,2024-07-08,2024-07-22,2024-07-15
ord_04255,cust_0487,canceled,2024-09-22,2024-10-03,2024-10-11
ord_04256,cust_0388,processing,2024-01-09,2024-01-31,2024-01-26
ord_04257,cust_0115,delivered,2024-12-14,2024-12-26,2024-12-29
ord_04258,cust_0450,delivered,2024-04-09,2024-04-21,2024-04-19
ord_04259,cust_0085,delivered,2024-02-27,2024-03-16,2024-03-20
ord_04260,cust_0298,shipped,2024-04-11,2024-04-30,2024-04-28
ord_04261,cust_0045,canceled,2024-05-17,2024-06-14,2024-05-25
ord_04262,cust_0046,canceled,2024-04-17,2024-05-02,2024-05-03
ord_04263,cust_0168,canceled,2024-05-30,2024-06-16,2024-06-09
ord_04264,cust_0374,shipped,2024-04-13,2024-04-19,2024-04-26
ord_04265,cust_0419,processing,2024-07-06,2024-07-28,2024-07-19
ord_04266,cust_0050,shipped,2024-08-31,2024-09-26,2024-09-23
ord_04267,cust_0024,delivered,2024-08-06,2024-08-23,2024-08-23
ord_04268,cust_0357,delivered,2024-11-13,2024-11-24,2024-11-24
ord_04269,cust_0019,canceled,2024-05-25,2024-06-21,2024-06-03
ord_04270,cust_0316,delivered,2024-03-31,2024-04-17,2024-04-19
ord_04271,cust_0243,delivered,2024-12-22,2025-01-12,2025-01-14
ord_04272,cust_0388,processing,2024-11-05,2024-12-01,2024-11-16
ord_04273,cust_0067,shipped,2024-01-04,2024-01-15,2024-01-22
ord_04274,cust_0439,canceled,2024-09-20,2024-10-09,2024-10-14
ord_04275,cust_0479,canceled,2024-07-24,2024-08-01,2024-08-04
ord_04276,cust_0214,delivered,2024-10-12,2024-11-09,2024-11-01
ord_04277,cust_0260,processing,2024-06-15,2024-07-15,2024-07-10
ord_04278,cust_0144,canceled,2024-08-18,2024-09-07,2024-09-08
ord_04279,cust_0362,canceled,2024-03-26,2024-04-02,2024-04-17
ord_04280,cust_0278,canceled,2024-09-18,2024-10-01,2024-10-03
ord_04281,cust_0408,canceled,2024-10-28,2024-11-13,2024-11-15
ord_04282,cust_0092,shipped,2024-12-30,2025-01-28,2025-01-15
ord_04283,cust_0496,delivered,2024-06-04,2024-06-26,2024-06-14
ord_04284,cust_0014,shipped,2024-12-20,2025-01-05,2025-01-06
ord_04285,cust_0080,canceled,2024-01-04,2024-01-08,2024-01-12
ord_04286,cust_0301,shipped,2024-07-09,2024-08-01,2024-07-23
ord_04287,cust_0330,delivered,2024-02-07,2024-02-17,2024-02-18
ord_04288,cust_0036,shipped,2024-06-15,2024-07-15,2024-07-02
ord_04289,cust_0247,delivered,2024-01-03,2024-01-16,2024-01-20
ord_04290,cust_0285,shipped,2024-09-24,2024-10-03,2024-10-14
ord_04291,cust_0156,canceled,2024-12-15,2024-12-21,2024-12-31
ord_04292,cust_0198,processing,2024-09-23,2024-10-12,2024-10-12
ord_04293,cust_0217,processing,2024-03-14,2024-04-01,2024-03-28
ord_04294,cust_0369,canceled,2024-11-22,2024-12-20,2024-12-13
ord_04295,cust_0383,delivered,2024-11-25,2024-12-11,2024-12-06
ord_04296,cust_0379,shipped,2024-03-07,2024-03-21,2024-03-30
ord_04297,cust_0487,delivered,2024-07-07,2024-07-19,2024-07-20
ord_04298,cust_0363,delivered,2024-09-26,2024-10-05,2024-10-08
ord_04299,cust_0065,shipped,2024-03-09,2024-03-18,2024-03-18
ord_04300,cust_0321,canceled,2024-11-06,2024-11-13,2024-11-13
ord_04301,cust_0194,delivered,2024-11-15,2024-11-20,2024-11-23
ord_04302,cust_0213,canceled,2024-02-16,2024-03-06,2024-03-01
ord_04303,cust_0368,processing,2024-09-07,2024-09-15,2024-09-20
ord_04304,cust_0085,processing,2024-06-25,2024-06-28,2024-07-19
ord_04305,cust_0341,processing,2024-07-25,2024-08-13,2024-08-03
ord_04306,cust_0461,canceled,2024-03-31,2024-04-28,2024-04-12
ord_04307,cust_0134,canceled,2024-09-02,2024-09-19,2024-09-19
ord_04308,cust_0248,shipped,2024-10-14,2024-11-06,2024-10-29
ord_04309,cust_0483,delivered,2024-07-13,2024-07-20,2024-08-07
ord_04310,cust_0262,processing,2024-06-15,2024-06-22,2024-06-24
ord_04311,cust_0124,delivered,2024-07-14,2024-08-07,2024-08-07
ord_04312,cust_0445,shipped,2024-07-19,2024-07-23,2024-08-12
ord_04313,cust_0090,delivered,2024-08-13,2024-08-19,2024-09-04
ord_04314,cust_0102,processing,2024-08-22,2024-09-15,2024-09-04
ord_04315,cust_0495,shipped,2024-04-21,2024-05-12,2024-05-16
ord_04316,cust_0089,shipped,2024-01-15,2024-01-28,2024-01-27
ord_04317,cust_0380,processing,2024-10-22,2024-11-12,2024-11-04
ord_04318,cust_0410,canceled,2024-03-28,2024-04-03,2024-04-17
ord_04319,cust_0039,canceled,2024-12-02,2025-01-01,2024-12-27
ord_04320,cust_0074,shipped,2024-04-30,2024-05-20,2024-05-24
ord_04321,cust_0360,shipped,2024-03-26,2024-04-08,2024-04-13
ord_04322,cust_0105,canceled,2024-10-22,2024-11-21,2024-11-15
ord_04323,cust_0214,delivered,2024-10-11,2024-10-23,2024-10-26
ord_04324,cust_0378,processing,2024-09-07,2024-10-03,2024-09-28
ord_04325,cust_0149,shipped,2024-04-22,2024-04-30,2024-05-11
ord_04326,cust_0134,canceled,2024-01-11,2024-02-01,2024-01-28
ord_04327,cust_0313,delivered,2024-10-22,2024-11-19,2024-11-13
ord_04328,cust_0225,delivered,2024-04-02,2024-04-19,2024-04-27
ord_04329,cust_0226,delivered,2024-04-05,2024-04-26,2024-04-17
ord_04330,cust_0127,processing,2024-03-23,2024-03-27,2024-04-09
ord_04331,cust_0110,processing,2024-09-26,2024-10-14,2024-10-06
ord_04332,cust_0071,shipped,2024-12-28,2025-01-26,2025-01-14
ord_04333,cust_0416,delivered,2024-03-07,2024-03-14,2024-03-14
ord_04334,cust_0204,delivered,2024-03-09,2024-04-06,2024-03-27
ord_04335,cust_0020,delivered,2024-10-07,2024-10-16,2024-10-19
ord_04336,cust_0251,processing,2024-05-15,2024-06-11,2024-06-08
ord_04337,cust_0443,processing,2024-09-22,2024-10-11,2024-10-15
ord_04338,cust_0355,canceled,2024-06-27,2024-07-21,2024-07-10
ord_04339,cust_0095,shipped,2024-12-07,2024-12-26,2024-12-25
ord_04340,cust_0474,delivered,2024-11-22,2024-12-12,2024-12-11
ord_04341,cust_0143,canceled,2024-01-21,2024-01-30,2024-01-28
ord_04342,cust_0418,canceled,2024-04-30,2024-05-15,2024-05-09
ord_04343,cust_0178,shipped,2024-02-26,2024-03-14,2024-03-06
ord_04344,cust_0461,delivered,2024-04-17,2024-05-17,2024-05-12
ord_04345,cust_0330,shipped,2024-01-12,2024-02-08,2024-01-23
ord_04346,cust_0340,delivered,2024-10-27,2024-11-22,2024-11-14
ord_04347,cust_0245,canceled,2024-02-17,2024-02-29,2024-03-01
ord_04348,cust_0099,delivered,2024-11-30,2024-12-30,2024-12-23
ord_04349,cust_0467,delivered,2024-11-09,2024-12-08,2024-11-22
ord_04350,cust_0043,shipped,2024-10-22,2024-11-07,2024-11-13
ord_04351,cust_0048,delivered,2024-12-17,2025-01-07,2025-01-08
ord_04352,cust_0325,shipped,2024-03-15,2024-03-30,2024-03-23
ord_04353,cust_0081,delivered,2024-03-18,2024-03-24,2024-03-31
ord_04354,cust_0210,processing,2024-12-17,2025-01-11,2025-01-07
ord_04355,cust_0059,delivered,2024-12-04,2024-12-11,2024-12-12
ord_04356,cust_0207,delivered,2024-02-29,2024-03-06,2024-03-19
ord_04357,cust_0062,delivered,2024-03-07,2024-03-15,2024-03-15
ord_04358,cust_0339,processing,2024-08-16,2024-08-23,2024-09-02
ord_04359,cust_0019,canceled,2024-05-07,2024-05-16,2024-05-20
ord_04360,cust_0195,canceled,2024-10-19,2024-10-28,2024-11-08
ord_04361,cust_0339,shipped,2024-04-16,2024-05-06,2024-04-23
ord_04362,cust_0398,delivered,2024-08-21,2024-09-13,2024-09-06
ord_04363,cust_0091,delivered,2024-03-17,2024-04-13,2024-04-02
ord_04364,cust_0405,processing,2024-02-16,2024-02-28,2024-02-23
ord_04365,cust_0473,canceled,2024-11-16,2024-12-05,2024-11-27
ord_04366,cust_0069,shipped,2024-01-05,2024-01-26,2024-01-22
ord_04367,cust_0066,delivered,2024-11-01,2024-11-13,2024-11-20
ord_04368,cust_0496,canceled,2024-10-29,2024-11-07,2024-11-16
ord_04369,cust_0415,delivered,2024-07-13,2024-08-11,2024-07-22
ord_04370,cust_0306,canceled,2024-04-19,2024-05-14,2024-05-14
ord_04371,cust_0255,delivered,2024-03-06,2024-04-02,2024-03-31
ord_04372,cust_0061,shipped,2024-02-19,2024-02-29,2024-03-11
ord_04373,cust_0479,canceled,2024-05-21,2024-05-30,2024-06-10
ord_04374,cust_0188,processing,2024-10-08,2024-10-21,2024-11-01
ord_04375,cust_0109,delivered,2024-06-06,2024-07-03,2024-06-17
ord_04376,cust_0014,shipped,2024-05-12,2024-05-17,2024-05-23
ord_04377,cust_0064,canceled,2024-09-03,2024-09-07,2024-09-23
ord_04378,cust_0119,processing,2024-11-10,2024-11-18,2024-12-02
ord_04379,cust_0307,delivered,2024-05-22,2024-05-26,2024-06-03
ord_04380,cust_0221,processing,2024-08-14,2024-09-09,2024-08-23
ord_04381,cust_0117,shipped,2024-10-29,2024-11-01,2024-11-18
ord_04382,cust_0272,delivered,2024-03-05,2024-04-04,2024-03-21
ord_04383,cust_0488,shipped,2024-06-24,2024-07-07,2024-07-09
ord_04384,cust_0114,canceled,2024-12-16,2025-01-08,2024-12-23
ord_04385,cust_0064,delivered,2024-01-17,2024-01-27,2024-01-25
ord_04386,cust_0490,processing,2024-11-11,2024-11-25,2024-11-30
ord_04387,cust_0189,processing,2024-10-15,2024-11-11,2024-11-05
ord_04388,cust_0190,processing,2024-06-06,2024-06-28,2024-06-15
ord_04389,cust_0191,canceled,2024-10-29,2024-11-22,2024-11-16
ord_04390,cust_0485,shipped,2024-08-05,2024-09-03,2024-08-17
ord_04391,cust_0071,canceled,2024-05-08,2024-05-26,2024-05-18
ord_04392,cust_0057,delivered,2024-08-24,2024-09-09,2024-08-31
ord_04393,cust_0409,delivered,2024-10-11,2024-10-15,2024-10-21
ord_04394,cust_0413,processing,2024-01-20,2024-01-29,2024-01-27
ord_04395,cust_0231,processing,2024-10-10,2024-10-20,2024-10-20
ord_04396,cust_0251,shipped,2024-05-21,2024-06-17,2024-05-30
ord_04397,cust_0279,delivered,2024-08-04,2024-08-23,2024-08-12
ord_04398,cust_0230,delivered,2024-09-21,2024-09-27,2024-10-09
ord_04399,cust_0445,delivered,2024-03-16,2024-04-06,2024-03-23
ord_04400,cust_0238,delivered,2024-06-24,2024-07-19,2024-07-02
ord_04401,cust_0210,processing,2024-04-10,2024-04-29,2024-04-18
ord_04402,cust_0237,shipped,2024-02-22,2024-03-03,2024-03-01
ord_04403,cust_0417,canceled,2024-06-19,2024-06-24,2024-06-27
ord_04404,cust_0252,canceled,2024-07-03,2024-07-22,2024-07-18
ord_04405,cust_0090,delivered,2024-04-12,2024-05-10,2024-05-01
ord_04406,cust_0009,processing,2024-12-26,2025-01-04,2025-01-02
ord_04407,cust_0441,canceled,2024-04-03,2024-04-17,2024-04-27
ord_04408,cust_0306,canceled,2024-08-16,2024-09-01,2024-09-05
ord_04409,cust_0062,delivered,2024-09-11,2024-09-14,2024-09-24
ord_04410,cust_0311,processing,2024-06-19,2024-06-28,2024-07-02
ord_04411,cust_0473,canceled,2024-03-21,2024-04-19,2024-04-11
ord_04412,cust_0422,shipped,2024-08-11,2024-08-26,2024-08-31
ord_04413,cust_0033,shipped,2024-02-10,2024-02-24,2024-03-06
ord_04414,cust_0010,delivered,2024-03-11,2024-04-05,2024-04-02
ord_04415,cust_0213,processing,2024-01-30,2024-02-10,2024-02-18
ord_04416,cust_0321,delivered,2024-02-21,2024-03-04,2024-03-09
ord_04417,cust_0026,processing,2024-02-04,2024-03-03,2024-02-14
ord_04418,cust_0064,canceled,2024-10-28,2024-11-15,2024-11-18
ord_04419,cust_0300,shipped,2024-01-20,2024-01-23,2024-02-04
ord_04420,cust_0035,canceled,2024-10-05,2024-11-01,2024-10-29
ord_04421,cust_0128,delivered,2024-10-20,2024-10-23,2024-11-06
ord_04422,cust_0022,canceled,2024-06-11,2024-07-09,2024-06-23
ord_04423,cust_0020,canceled,2024-11-08,2024-11-30,2024-12-01
ord_04424,cust_0476,processing,2024-11-27,2024-12-26,2024-12-19
ord_04425,cust_0328,shipped,2024-11-06,2024-11-25,2024-11-28
ord_04426,cust_0238,processing,2024-11-27,2024-12-02,2024-12-10
ord_04427,cust_0196,canceled,2024-12-16,2024-12-22,2025-01-05
ord_04428,cust_0490,delivered,2024-02-22,2024-03-09,2024-03-12
ord_04429,cust_0147,delivered,2024-03-17,2024-03-26,2024-04-08
ord_04430,cust_0137,shipped,2024-09-05,2024-09-23,2024-09-30
ord_04431,cust_0391,canceled,2024-04-29,2024-05-28,2024-05-11
ord_04432,cust_0378,canceled,2024-08-11,2024-08-19,2024-08-24
ord_04433,cust_0313,processing,2024-10-25,2024-11-15,2024-11-04
ord_04434,cust_0085,processing,2024-01-08,2024-01-13,2024-01-23
ord_04435,cust_0110,processing,2024-12-04,2024-12-11,2024-12-11
ord_04436,cust_0420,shipped,2024-01-27,2024-02-15,2024-02-17
ord_04437,cust_0029,shipped,2024-02-24,2024-02-29,2024-03-15
ord_04438,cust_0323,canceled,2024-12-04,2024-12-28,2024-12-11
ord_04439,cust_0484,delivered,2024-02-18,2024-03-19,2024-03-13
ord_04440,cust_0263,processing,2024-04-30,2024-05-14,2024-05-25
ord_04441,cust_0500,processing,2024-03-16,2024-03-22,2024-03-25
ord_04442,cust_0258,canceled,2024-01-12,2024-02-07,2024-02-05
ord_04443,cust_0418,delivered,2024-12-04,2024-12-23,2024-12-11
ord_04444,cust_0156,shipped,2024-10-06,2024-10-21,2024-10-21
ord_04445,cust_0232,canceled,2024-03-23,2024-04-19,2024-04-02
ord_04446,cust_0293,processing,2024-09-24,2024-10-13,2024-10-08
ord_04447,cust_0478,delivered,2024-09-16,2024-09-30,2024-10-07
ord_04448,cust_0416,delivered,2024-10-03,2024-10-11,2024-10-11
ord_04449,cust_0215,processing,2024-05-12,2024-06-01,2024-05-20
ord_04450,cust_0425,shipped,2024-06-12,2024-06-30,2024-06-21
ord_04451,cust_0044,canceled,2024-04-06,2024-04-21,2024-05-01
ord_04452,cust_0392,delivered,2024-10-31,2024-11-15,2024-11-09
ord_04453,cust_0346,canceled,2024-03-21,2024-04-09,2024-04-12
ord_04454,cust_0287,shipped,2024-03-25,2024-04-16,2024-04-14
ord_04455,cust_0297,processing,2024-08-25,2024-09-20,2024-09-13
ord_04456,cust_0137,delivered,2024-12-06,2024-12-29,2024-12-14
ord_04457,cust_0366,delivered,2024-10-28,2024-11-11,2024-11-11
ord_04458,cust_0405,processing,2024-05-12,2024-06-09,2024-05-21
ord_04459,cust_0023,processing,2024-02-27,2024-03-12,2024-03-18
ord_04460,cust_0091,processing,2024-10-09,2024-11-01,2024-10-23
ord_04461,cust_0286,shipped,2024-05-25,2024-06-18,2024-06-18
ord_04462,cust_0182,delivered,2024-06-19,2024-07-15,2024-07-08
ord_04463,cust_0094,canceled,2024-08-23,2024-09-13,2024-09-11
ord_04464,cust_0360,canceled,2024-11-23,2024-11-27,2024-12-13
ord_04465,cust_0280,shipped,2024-11-08,2024-11-23,2024-11-27
ord_04466,cust_0014,canceled,2024-05-15,2024-06-06,2024-06-04
ord_04467,cust_0078,delivered,2024-08-19,2024-09-07,2024-09-04
ord_04468,cust_0288,canceled,2024-08-15,2024-08-18,2024-08-26
ord_04469,cust_0082,canceled,2024-02-22,2024-03-08,2024-03-04
ord_04470,cust_0423,processing,2024-10-23,2024-11-19,2024-11-06
ord_04471,cust_0065,delivered,2024-05-20,2024-06-09,2024-06-13
ord_04472,cust_0137,processing,2024-09-14,2024-10-05,2024-09-28
ord_04473,cust_0117,delivered,2024-09-29,2024-10-24,2024-10-22
ord_04474,cust_0203,processing,2024-08-11,2024-08-18,2024-08-26
ord_04475,cust_0228,delivered,2024-03-18,2024-04-14,2024-04-10
ord_04476,cust_0046,canceled,2024-08-05,2024-08-08,2024-08-14
ord_04477,cust_0301,shipped,2024-02-07,2024-02-16,2024-02-17
ord_04478,cust_0421,shipped,2024-07-02,2024-07-26,2024-07-14
ord_04479,cust_0110,processing,2024-07-27,2024-08-02,2024-08-10
ord_04480,cust_0096,shipped,2024-07-27,2024-07-30,2024-08-13
ord_04481,cust_0285,delivered,2024-01-23,2024-02-03,2024-02-09
ord_04482,cust_0466,shipped,2024-07-24,2024-08-06,2024-07-31
ord_04483,cust_0254,shipped,2024-07-03,2024-07-14,2024-07-19
ord_04484,cust_0220,canceled,2024-05-14,2024-05-20,2024-05-24
ord_04485,cust_0357,canceled,2024-11-28,2024-12-02,2024-12-11
ord_04486,cust_0214,processing,2024-05-20,2024-05-23,2024-06-14
ord_04487,cust_0460,delivered,2024-02-02,2024-02-20,2024-02-24
ord_04488,cust_0305,delivered,2024-09-21,2024-09-28,2024-10-06
ord_04489,cust_0444,processing,2024-10-06,2024-10-26,2024-10-13
ord_04490,cust_0075,delivered,2024-08-24,2024-09-22,2024-09-17
ord_04491,cust_0139,processing,2024-05-19,2024-05-24,2024-06-09
ord_04492,cust_0404,shipped,2024-09-21,2024-10-21,2024-10-01
ord_04493,cust_0471,processing,2024-06-16,2024-07-08,2024-06-28
ord_04494,cust_0280,processing,2024-11-16,2024-12-01,2024-12-01
ord_04495,cust_0317,shipped,2024-11-11,2024-12-05,2024-12-05
ord_04496,cust_0357,processing,2024-12-23,2025-01-13,2025-01-11
ord_04497,cust_0291,canceled,2024-06-08,2024-06-27,2024-06-27
ord_04498,cust_0168,canceled,2024-12-18,2025-01-17,2024-12-27
ord_04499,cust_0412,delivered,2024-10-28,2024-11-08,2024-11-14
ord_04500,cust_0370,shipped,2024-02-26,2024-03-03,2024-03-08
ord_04501,cust_0185,shipped,2024-01-30,2024-02-29,2024-02-21
ord_04502,cust_0180,delivered,2024-12-22,2025-01-06,2024-12-30
ord_04503,cust_0217,delivered,2024-02-06,2024-02-24,2024-02-15
ord_04504,cust_0386,processing,2024-04-26,2024-05-25,2024-05-20
ord_04505,cust_0128,processing,2024-04-16,2024-05-02,2024-05-03
ord_04506,cust_0052,canceled,2024-12-29,2025-01-21,2025-01-09
ord_04507,cust_0195,processing,2024-06-16,2024-06-30,2024-06-24
ord_04508,cust_0305,canceled,2024-01-04,2024-01-08,2024-01-11
ord_04509,cust_0498,canceled,2024-03-10,2024-03-22,2024-04-02
ord_04510,cust_0472,processing,2024-04-01,2024-04-05,2024-04-17
ord_04511,cust_0403,processing,2024-07-11,2024-08-04,2024-07-26
ord_04512,cust_0026,canceled,2024-08-08,2024-08-26,2024-08-28
ord_04513,cust_0008,canceled,2024-08-11,2024-08-22,2024-08-23
ord_04514,cust_0251,processing,2024-06-10,2024-06-26,2024-06-28
ord_04515,cust_0293,processing,2024-06-23,2024-07-13,2024-06-30
ord_04516,cust_0494,shipped,2024-06-06,2024-07-03,2024-06-23
ord_04517,cust_0413,delivered,2024-04-08,2024-05-06,2024-05-01
ord_04518,cust_0439,canceled,2024-08-05,2024-08-12,2024-08-19
ord_04519,cust_0449,processing,2024-05-12,2024-06-09,2024-05-31
ord_04520,cust_0395,processing,2024-03-07,2024-04-06,2024-03-19
ord_04521,cust_0028,delivered,2024-06-21,2024-07-16,2024-07-07
ord_04522,cust_0310,canceled,2024-07-22,2024-08-14,2024-08-08
ord_04523,cust_0356,processing,2024-04-27,2024-05-01,2024-05-04
ord_04524,cust_0061,shipped,2024-03-23,2024-04-22,2024-04-04
ord_04525,cust_0494,processing,2024-03-18,2024-03-30,2024-03-30
ord_04526,cust_0160,processing,2024-08-07,2024-08-25,2024-08-29
ord_04527,cust_0314,delivered,2024-03-09,2024-04-05,2024-03-26
ord_04528,cust_0041,shipped,2024-07-18,2024-07-21,2024-07-28
ord_04529,cust_0048,canceled,2024-05-23,2024-06-17,2024-06-02
ord_04530,cust_0274,processing,2024-09-14,2024-10-13,2024-09-29
ord_04531,cust_0008,delivered,2024-01-31,2024-02-03,2024-02-24
ord_04532,cust_0203,processing,2024-08-30,2024-09-20,2024-09-22
ord_04533,cust_0066,shipped,2024-12-30,2025-01-17,2025-01-23
ord_04534,cust_0305,canceled,2024-02-10,2024-02-18,2024-03-06
ord_04535,cust_0477,canceled,2024-08-15,2024-09-12,2024-08-22
ord_04536,cust_0406,canceled,2024-08-16,2024-08-23,2024-09-05
ord_04537,cust_0039,shipped,2024-03-25,2024-04-17,2024-04-14
ord_04538,cust_0105,canceled,2024-02-26,2024-03-05,2024-03-05
ord_04539,cust_0176,shipped,2024-04-27,2024-05-23,2024-05-19
ord_04540,cust_0374,processing,2024-08-08,2024-08-22,2024-09-02
ord_04541,cust_0284,canceled,2024-09-29,2024-10-03,2024-10-20
ord_04542,cust_0136,shipped,2024-11-21,2024-11-29,2024-12-09
ord_04543,cust_0344,shipped,2024-06-07,2024-06-14,2024-06-17
ord_04544,cust_0186,canceled,2024-09-14,2024-09-27,2024-09-29
ord_04545,cust_0131,canceled,2024-01-25,2024-01-29,2024-02-14
ord_04546,cust_0334,processing,2024-11-30,2024-12-14,2024-12-16
ord_04547,cust_0446,shipped,2024-06-22,2024-07-18,2024-07-03
ord_04548,cust_0484,shipped,2024-02-09,2024-02-15,2024-02-20
ord_04549,cust_0147,processing,2024-03-19,2024-04-13,2024-04-09
ord_04550,cust_0231,processing,2024-12-15,2025-01-06,2024-12-24
ord_04551,cust_0125,canceled,2024-07-22,2024-08-18,2024-08-04
ord_04552,cust_0251,shipped,2024-11-26,2024-12-19,2024-12-08
ord_04553,cust_0276,processing,2024-01-16,2024-01-25,2024-02-09
ord_04554,cust_0460,processing,2024-12-16,2024-12-24,2024-12-25
ord_04555,cust_0336,delivered,2024-06-30,2024-07-25,2024-07-07
ord_04556,cust_0493,shipped,2024-02-04,2024-02-26,2024-02-23
ord_04557,cust_0366,shipped,2024-01-22,2024-02-02,2024-02-08
ord_04558,cust_0167,shipped,2024-01-17,2024-02-01,2024-01-31
ord_04559,cust_0170,shipped,2024-05-16,2024-06-07,2024-05-30
ord_04560,cust_0440,delivered,2024-06-05,2024-06-08,2024-06-13
ord_04561,cust_0226,processing,2024-09-20,2024-09-25,2024-10-09
ord_04562,cust_0464,delivered,2024-09-15,2024-09-27,2024-10-08
ord_04563,cust_0143,canceled,2024-08-05,2024-08-19,2024-08-17
